,country,year,sex,age,sick_no,population,sick/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
6947,Cyprus,2004,female,5-14 years,0,50624,0.0,Cyprus2004,,"17,422,375,000",25227,Millenials
6948,Cyprus,2004,female,55-74 years,0,65412,0.0,Cyprus2004,,"17,422,375,000",25227,Silent
6949,Cyprus,2004,female,75+ years,0,22299,0.0,Cyprus2004,,"17,422,375,000",25227,Silent
6950,Cyprus,2004,male,15-24 years,0,59250,0.0,Cyprus2004,,"17,422,375,000",25227,Millenials
6951,Cyprus,2004,male,25-34 years,0,49934,0.0,Cyprus2004,,"17,422,375,000",25227,Generation X
6952,Cyprus,2004,male,5-14 years,0,53202,0.0,Cyprus2004,,"17,422,375,000",25227,Millenials
6953,Cyprus,2004,male,75+ years,0,16387,0.0,Cyprus2004,,"17,422,375,000",25227,Silent
6954,Cyprus,2005,male,55-74 years,4,62661,6.38,Cyprus2005,0.83,"18,703,146,375",26671,Silent
6955,Cyprus,2005,female,55-74 years,3,67452,4.45,Cyprus2005,0.83,"18,703,146,375",26671,Silent
6956,Cyprus,2005,male,35-54 years,4,99191,4.03,Cyprus2005,0.83,"18,703,146,375",26671,Boomers
6957,Cyprus,2005,male,25-34 years,2,51837,3.86,Cyprus2005,0.83,"18,703,146,375",26671,Generation X
6958,Cyprus,2005,male,15-24 years,2,60126,3.33,Cyprus2005,0.83,"18,703,146,375",26671,Millenials
6959,Cyprus,2005,female,15-24 years,1,57341,1.74,Cyprus2005,0.83,"18,703,146,375",26671,Millenials
6960,Cyprus,2005,female,35-54 years,1,105435,0.95,Cyprus2005,0.83,"18,703,146,375",26671,Boomers
6961,Cyprus,2005,female,25-34 years,0,55734,0.0,Cyprus2005,0.83,"18,703,146,375",26671,Generation X
6962,Cyprus,2005,female,5-14 years,0,49682,0.0,Cyprus2005,0.83,"18,703,146,375",26671,Millenials
6963,Cyprus,2005,female,75+ years,0,22842,0.0,Cyprus2005,0.83,"18,703,146,375",26671,Silent
6964,Cyprus,2005,male,5-14 years,0,52329,0.0,Cyprus2005,0.83,"18,703,146,375",26671,Millenials
6965,Cyprus,2005,male,75+ years,0,16633,0.0,Cyprus2005,0.83,"18,703,146,375",26671,Silent
6966,Cyprus,2006,male,55-74 years,5,64866,7.71,Cyprus2006,,"20,403,713,461",28600,Silent
6967,Cyprus,2006,male,25-34 years,4,53856,7.43,Cyprus2006,,"20,403,713,461",28600,Generation X
6968,Cyprus,2006,female,55-74 years,3,69357,4.33,Cyprus2006,,"20,403,713,461",28600,Silent
6969,Cyprus,2006,female,35-54 years,3,107098,2.8,Cyprus2006,,"20,403,713,461",28600,Boomers
6970,Cyprus,2006,male,35-54 years,2,100123,2.0,Cyprus2006,,"20,403,713,461",28600,Boomers
6971,Cyprus,2006,female,25-34 years,1,57514,1.74,Cyprus2006,,"20,403,713,461",28600,Generation X
6972,Cyprus,2006,male,15-24 years,1,61353,1.63,Cyprus2006,,"20,403,713,461",28600,Millenials
6973,Cyprus,2006,female,15-24 years,0,58243,0.0,Cyprus2006,,"20,403,713,461",28600,Millenials
6974,Cyprus,2006,female,5-14 years,0,48947,0.0,Cyprus2006,,"20,403,713,461",28600,Millenials
6975,Cyprus,2006,female,75+ years,0,23595,0.0,Cyprus2006,,"20,403,713,461",28600,Silent
6976,Cyprus,2006,male,5-14 years,0,51269,0.0,Cyprus2006,,"20,403,713,461",28600,Millenials
6977,Cyprus,2006,male,75+ years,0,17205,0.0,Cyprus2006,,"20,403,713,461",28600,Silent
6978,Cyprus,2007,male,75+ years,2,17897,11.18,Cyprus2007,,"24,077,470,572",33048,Silent
6979,Cyprus,2007,male,25-34 years,4,55768,7.17,Cyprus2007,,"24,077,470,572",33048,Generation X
6980,Cyprus,2007,male,15-24 years,3,63227,4.74,Cyprus2007,,"24,077,470,572",33048,Millenials
6981,Cyprus,2007,male,55-74 years,3,67267,4.46,Cyprus2007,,"24,077,470,572",33048,Silent
6982,Cyprus,2007,female,25-34 years,2,59428,3.37,Cyprus2007,,"24,077,470,572",33048,Generation X
6983,Cyprus,2007,male,35-54 years,3,101951,2.94,Cyprus2007,,"24,077,470,572",33048,Boomers
6984,Cyprus,2007,female,55-74 years,1,71415,1.4,Cyprus2007,,"24,077,470,572",33048,Silent
6985,Cyprus,2007,female,35-54 years,1,109618,0.91,Cyprus2007,,"24,077,470,572",33048,Boomers
6986,Cyprus,2007,female,15-24 years,0,60276,0.0,Cyprus2007,,"24,077,470,572",33048,Millenials
6987,Cyprus,2007,female,5-14 years,0,47379,0.0,Cyprus2007,,"24,077,470,572",33048,Generation Z
6988,Cyprus,2007,female,75+ years,0,24362,0.0,Cyprus2007,,"24,077,470,572",33048,Silent
6989,Cyprus,2007,male,5-14 years,0,49978,0.0,Cyprus2007,,"24,077,470,572",33048,Generation Z
6990,Cyprus,2008,male,35-54 years,16,104052,15.38,Cyprus2008,,"27,839,460,964",37267,Boomers
6991,Cyprus,2008,male,25-34 years,7,58499,11.97,Cyprus2008,,"27,839,460,964",37267,Generation X
6992,Cyprus,2008,male,75+ years,2,18436,10.85,Cyprus2008,,"27,839,460,964",37267,Silent
6993,Cyprus,2008,female,25-34 years,3,62348,4.81,Cyprus2008,,"27,839,460,964",37267,Generation X
6994,Cyprus,2008,male,15-24 years,3,64765,4.63,Cyprus2008,,"27,839,460,964",37267,Millenials
6995,Cyprus,2008,female,35-54 years,5,112837,4.43,Cyprus2008,,"27,839,460,964",37267,Boomers
6996,Cyprus,2008,male,55-74 years,3,69949,4.29,Cyprus2008,,"27,839,460,964",37267,Silent
6997,Cyprus,2008,female,55-74 years,2,73788,2.71,Cyprus2008,,"27,839,460,964",37267,Silent
6998,Cyprus,2008,female,15-24 years,0,61894,0.0,Cyprus2008,,"27,839,460,964",37267,Millenials
6999,Cyprus,2008,female,5-14 years,0,46407,0.0,Cyprus2008,,"27,839,460,964",37267,Generation Z
7000,Cyprus,2008,female,75+ years,0,25015,0.0,Cyprus2008,,"27,839,460,964",37267,Silent
7001,Cyprus,2008,male,5-14 years,0,49044,0.0,Cyprus2008,,"27,839,460,964",37267,Generation Z
7002,Cyprus,2009,male,75+ years,3,19014,15.78,Cyprus2009,,"25,942,622,951",33816,Silent
7003,Cyprus,2009,male,25-34 years,6,61663,9.73,Cyprus2009,,"25,942,622,951",33816,Generation X
7004,Cyprus,2009,male,15-24 years,5,66107,7.56,Cyprus2009,,"25,942,622,951",33816,Millenials
7005,Cyprus,2009,male,35-54 years,7,105858,6.61,Cyprus2009,,"25,942,622,951",33816,Boomers
7006,Cyprus,2009,male,55-74 years,4,72713,5.5,Cyprus2009,,"25,942,622,951",33816,Silent
7007,Cyprus,2009,female,75+ years,1,25758,3.88,Cyprus2009,,"25,942,622,951",33816,Silent
7008,Cyprus,2009,female,35-54 years,4,116224,3.44,Cyprus2009,,"25,942,622,951",33816,Boomers
7009,Cyprus,2009,female,25-34 years,2,66001,3.03,Cyprus2009,,"25,942,622,951",33816,Generation X
7010,Cyprus,2009,female,15-24 years,0,63385,0.0,Cyprus2009,,"25,942,622,951",33816,Millenials
7011,Cyprus,2009,female,5-14 years,0,45750,0.0,Cyprus2009,,"25,942,622,951",33816,Generation Z
7012,Cyprus,2009,female,55-74 years,0,76382,0.0,Cyprus2009,,"25,942,622,951",33816,Silent
7013,Cyprus,2009,male,5-14 years,0,48319,0.0,Cyprus2009,,"25,942,622,951",33816,Generation Z
7014,Cyprus,2010,male,75+ years,3,19667,15.25,Cyprus2010,0.848,"25,562,251,656",32477,Silent
7015,Cyprus,2010,male,25-34 years,7,65092,10.75,Cyprus2010,0.848,"25,562,251,656",32477,Generation X
7016,Cyprus,2010,male,55-74 years,7,75567,9.26,Cyprus2010,0.848,"25,562,251,656",32477,Silent
7017,Cyprus,2010,male,35-54 years,9,107241,8.39,Cyprus2010,0.848,"25,562,251,656",32477,Generation X
7018,Cyprus,2010,male,15-24 years,4,67097,5.96,Cyprus2010,0.848,"25,562,251,656",32477,Millenials
7019,Cyprus,2010,female,15-24 years,3,64577,4.65,Cyprus2010,0.848,"25,562,251,656",32477,Millenials
7020,Cyprus,2010,female,35-54 years,4,119200,3.36,Cyprus2010,0.848,"25,562,251,656",32477,Generation X
7021,Cyprus,2010,female,55-74 years,1,79168,1.26,Cyprus2010,0.848,"25,562,251,656",32477,Silent
7022,Cyprus,2010,female,25-34 years,0,69866,0.0,Cyprus2010,0.848,"25,562,251,656",32477,Generation X
7023,Cyprus,2010,female,5-14 years,0,45354,0.0,Cyprus2010,0.848,"25,562,251,656",32477,Generation Z
7024,Cyprus,2010,female,75+ years,0,26570,0.0,Cyprus2010,0.848,"25,562,251,656",32477,Silent
7025,Cyprus,2010,male,5-14 years,0,47682,0.0,Cyprus2010,0.848,"25,562,251,656",32477,Generation Z
7026,Cyprus,2011,male,35-54 years,12,108755,11.03,Cyprus2011,0.852,"27,427,161,523",34249,Generation X
7027,Cyprus,2011,male,55-74 years,8,77047,10.38,Cyprus2011,0.852,"27,427,161,523",34249,Boomers
7028,Cyprus,2011,male,75+ years,2,19308,10.36,Cyprus2011,0.852,"27,427,161,523",34249,Silent
7029,Cyprus,2011,male,15-24 years,3,67311,4.46,Cyprus2011,0.852,"27,427,161,523",34249,Millenials
7030,Cyprus,2011,female,75+ years,1,25937,3.86,Cyprus2011,0.852,"27,427,161,523",34249,Silent
7031,Cyprus,2011,female,35-54 years,3,122543,2.45,Cyprus2011,0.852,"27,427,161,523",34249,Generation X
7032,Cyprus,2011,female,55-74 years,1,80672,1.24,Cyprus2011,0.852,"27,427,161,523",34249,Boomers
7033,Cyprus,2011,female,15-24 years,0,64690,0.0,Cyprus2011,0.852,"27,427,161,523",34249,Millenials
7034,Cyprus,2011,female,25-34 years,0,73838,0.0,Cyprus2011,0.852,"27,427,161,523",34249,Millenials
7035,Cyprus,2011,female,5-14 years,0,44757,0.0,Cyprus2011,0.852,"27,427,161,523",34249,Generation Z
7036,Cyprus,2011,male,25-34 years,0,68773,0.0,Cyprus2011,0.852,"27,427,161,523",34249,Millenials
7037,Cyprus,2011,male,5-14 years,0,47189,0.0,Cyprus2011,0.852,"27,427,161,523",34249,Generation Z
7038,Cyprus,2012,male,25-34 years,9,70596,12.75,Cyprus2012,0.852,"25,041,372,222",30752,Millenials
7039,Cyprus,2012,male,35-54 years,14,110616,12.66,Cyprus2012,0.852,"25,041,372,222",30752,Generation X
7040,Cyprus,2012,male,15-24 years,6,66014,9.09,Cyprus2012,0.852,"25,041,372,222",30752,Millenials
7041,Cyprus,2012,male,55-74 years,5,79804,6.27,Cyprus2012,0.852,"25,041,372,222",30752,Boomers
7042,Cyprus,2012,female,25-34 years,1,75365,1.33,Cyprus2012,0.852,"25,041,372,222",30752,Millenials
7043,Cyprus,2012,female,35-54 years,1,125423,0.8,Cyprus2012,0.852,"25,041,372,222",30752,Generation X
7044,Cyprus,2012,female,15-24 years,0,63355,0.0,Cyprus2012,0.852,"25,041,372,222",30752,Millenials
7045,Cyprus,2012,female,5-14 years,0,44613,0.0,Cyprus2012,0.852,"25,041,372,222",30752,Generation Z
7046,Cyprus,2012,female,55-74 years,0,83946,0.0,Cyprus2012,0.852,"25,041,372,222",30752,Boomers
7047,Cyprus,2012,female,75+ years,0,27031,0.0,Cyprus2012,0.852,"25,041,372,222",30752,Silent
7048,Cyprus,2012,male,5-14 years,0,47222,0.0,Cyprus2012,0.852,"25,041,372,222",30752,Generation Z
7049,Cyprus,2012,male,75+ years,0,20320,0.0,Cyprus2012,0.852,"25,041,372,222",30752,Silent
7050,Cyprus,2013,male,75+ years,3,21349,14.05,Cyprus2013,0.85,"24,084,572,491",29624,Silent
7051,Cyprus,2013,male,15-24 years,8,62893,12.72,Cyprus2013,0.85,"24,084,572,491",29624,Millenials
7052,Cyprus,2013,male,55-74 years,10,81903,12.21,Cyprus2013,0.85,"24,084,572,491",29624,Boomers
7053,Cyprus,2013,male,25-34 years,8,70521,11.34,Cyprus2013,0.85,"24,084,572,491",29624,Millenials
7054,Cyprus,2013,male,35-54 years,11,110593,9.95,Cyprus2013,0.85,"24,084,572,491",29624,Generation X
7055,Cyprus,2013,female,35-54 years,4,125846,3.18,Cyprus2013,0.85,"24,084,572,491",29624,Generation X
7056,Cyprus,2013,female,55-74 years,1,86452,1.16,Cyprus2013,0.85,"24,084,572,491",29624,Boomers
7057,Cyprus,2013,female,15-24 years,0,59969,0.0,Cyprus2013,0.85,"24,084,572,491",29624,Millenials
7058,Cyprus,2013,female,25-34 years,0,73849,0.0,Cyprus2013,0.85,"24,084,572,491",29624,Millenials
7059,Cyprus,2013,female,5-14 years,0,44407,0.0,Cyprus2013,0.85,"24,084,572,491",29624,Generation Z
7060,Cyprus,2013,female,75+ years,0,28320,0.0,Cyprus2013,0.85,"24,084,572,491",29624,Silent
7061,Cyprus,2013,male,5-14 years,0,46914,0.0,Cyprus2013,0.85,"24,084,572,491",29624,Generation Z
7062,Cyprus,2014,male,35-54 years,13,107823,12.06,Cyprus2014,0.85,"23,359,294,149",29024,Generation X
7063,Cyprus,2014,male,25-34 years,8,68555,11.67,Cyprus2014,0.85,"23,359,294,149",29024,Millenials
7064,Cyprus,2014,male,55-74 years,7,82766,8.46,Cyprus2014,0.85,"23,359,294,149",29024,Boomers
7065,Cyprus,2014,female,55-74 years,5,87152,5.74,Cyprus2014,0.85,"23,359,294,149",29024,Boomers
7066,Cyprus,2014,female,25-34 years,4,72330,5.53,Cyprus2014,0.85,"23,359,294,149",29024,Millenials
7067,Cyprus,2014,female,15-24 years,3,59114,5.07,Cyprus2014,0.85,"23,359,294,149",29024,Millenials
7068,Cyprus,2014,male,75+ years,1,22372,4.47,Cyprus2014,0.85,"23,359,294,149",29024,Silent
7069,Cyprus,2014,male,15-24 years,2,60975,3.28,Cyprus2014,0.85,"23,359,294,149",29024,Millenials
7070,Cyprus,2014,female,35-54 years,1,122485,0.82,Cyprus2014,0.85,"23,359,294,149",29024,Generation X
7071,Cyprus,2014,female,5-14 years,0,44760,0.0,Cyprus2014,0.85,"23,359,294,149",29024,Generation Z
7072,Cyprus,2014,female,75+ years,0,29382,0.0,Cyprus2014,0.85,"23,359,294,149",29024,Silent
7073,Cyprus,2014,male,5-14 years,0,47104,0.0,Cyprus2014,0.85,"23,359,294,149",29024,Generation Z
7074,Cyprus,2015,male,55-74 years,9,83627,10.76,Cyprus2015,,"19,676,167,240",24718,Boomers
7075,Cyprus,2015,male,25-34 years,7,67482,10.37,Cyprus2015,,"19,676,167,240",24718,Millenials
7076,Cyprus,2015,male,35-54 years,10,106371,9.4,Cyprus2015,,"19,676,167,240",24718,Generation X
7077,Cyprus,2015,male,15-24 years,5,58308,8.58,Cyprus2015,,"19,676,167,240",24718,Millenials
7078,Cyprus,2015,female,55-74 years,3,87902,3.41,Cyprus2015,,"19,676,167,240",24718,Boomers
7079,Cyprus,2015,female,25-34 years,2,70765,2.83,Cyprus2015,,"19,676,167,240",24718,Millenials
7080,Cyprus,2015,female,35-54 years,3,118975,2.52,Cyprus2015,,"19,676,167,240",24718,Generation X
7081,Cyprus,2015,female,15-24 years,1,58123,1.72,Cyprus2015,,"19,676,167,240",24718,Millenials
7082,Cyprus,2015,female,5-14 years,0,44693,0.0,Cyprus2015,,"19,676,167,240",24718,Generation Z
7083,Cyprus,2015,female,75+ years,0,29924,0.0,Cyprus2015,,"19,676,167,240",24718,Silent
7084,Cyprus,2015,male,5-14 years,0,46906,0.0,Cyprus2015,,"19,676,167,240",24718,Generation Z
7085,Cyprus,2015,male,75+ years,0,22961,0.0,Cyprus2015,,"19,676,167,240",24718,Silent
7086,Cyprus,2016,male,35-54 years,15,106925,14.03,Cyprus2016,,"20,153,871,681",25098,Generation X
7087,Cyprus,2016,male,15-24 years,5,58051,8.61,Cyprus2016,,"20,153,871,681",25098,Millenials
7088,Cyprus,2016,male,75+ years,2,24004,8.33,Cyprus2016,,"20,153,871,681",25098,Silent
7089,Cyprus,2016,male,55-74 years,7,85486,8.19,Cyprus2016,,"20,153,871,681",25098,Boomers
7090,Cyprus,2016,male,25-34 years,2,68167,2.93,Cyprus2016,,"20,153,871,681",25098,Millenials
7091,Cyprus,2016,female,35-54 years,3,117819,2.55,Cyprus2016,,"20,153,871,681",25098,Generation X
7092,Cyprus,2016,female,25-34 years,1,71307,1.4,Cyprus2016,,"20,153,871,681",25098,Millenials
7093,Cyprus,2016,female,55-74 years,1,90294,1.11,Cyprus2016,,"20,153,871,681",25098,Boomers
7094,Cyprus,2016,female,15-24 years,0,58057,0.0,Cyprus2016,,"20,153,871,681",25098,Millenials
7095,Cyprus,2016,female,75+ years,0,31234,0.0,Cyprus2016,,"20,153,871,681",25098,Silent
7096,Czech Republic,1990,male,75+ years,198,179200,110.49,Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
7097,Czech Republic,1990,male,55-74 years,385,800800,48.08,Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
7098,Czech Republic,1990,male,35-54 years,571,1421800,40.16,Czech Republic1990,0.761,"40,477,403,220",4168,Silent
7099,Czech Republic,1990,female,75+ years,129,364700,35.37,Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
7100,Czech Republic,1990,male,25-34 years,176,713900,24.65,Czech Republic1990,0.761,"40,477,403,220",4168,Boomers
7101,Czech Republic,1990,female,55-74 years,196,1017200,19.27,Czech Republic1990,0.761,"40,477,403,220",4168,G.I. Generation
7102,Czech Republic,1990,male,15-24 years,99,783000,12.64,Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
7103,Czech Republic,1990,female,35-54 years,150,1426600,10.51,Czech Republic1990,0.761,"40,477,403,220",4168,Silent
7104,Czech Republic,1990,female,25-34 years,53,684200,7.75,Czech Republic1990,0.761,"40,477,403,220",4168,Boomers
7105,Czech Republic,1990,female,15-24 years,34,747900,4.55,Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
7106,Czech Republic,1990,male,5-14 years,5,804100,0.62,Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
7107,Czech Republic,1990,female,5-14 years,1,767500,0.13,Czech Republic1990,0.761,"40,477,403,220",4168,Generation X
7108,Czech Republic,1991,male,75+ years,168,171200,98.13,Czech Republic1991,,"29,675,502,270",3070,G.I. Generation
7109,Czech Republic,1991,male,55-74 years,365,805100,45.34,Czech Republic1991,,"29,675,502,270",3070,Silent
7110,Czech Republic,1991,male,35-54 years,554,1432400,38.68,Czech Republic1991,,"29,675,502,270",3070,Boomers
7111,Czech Republic,1991,female,75+ years,104,352900,29.47,Czech Republic1991,,"29,675,502,270",3070,G.I. Generation
7112,Czech Republic,1991,male,25-34 years,176,693100,25.39,Czech Republic1991,,"29,675,502,270",3070,Boomers
7113,Czech Republic,1991,female,55-74 years,171,1024900,16.68,Czech Republic1991,,"29,675,502,270",3070,Silent
7114,Czech Republic,1991,male,15-24 years,116,802000,14.46,Czech Republic1991,,"29,675,502,270",3070,Generation X
7115,Czech Republic,1991,female,35-54 years,157,1443700,10.87,Czech Republic1991,,"29,675,502,270",3070,Boomers
7116,Czech Republic,1991,female,25-34 years,45,668900,6.73,Czech Republic1991,,"29,675,502,270",3070,Boomers
7117,Czech Republic,1991,female,15-24 years,33,766400,4.31,Czech Republic1991,,"29,675,502,270",3070,Generation X
7118,Czech Republic,1991,male,5-14 years,14,771400,1.81,Czech Republic1991,,"29,675,502,270",3070,Millenials
7119,Czech Republic,1991,female,5-14 years,1,735500,0.14,Czech Republic1991,,"29,675,502,270",3070,Millenials
7120,Czech Republic,1992,male,75+ years,165,161400,102.23,Czech Republic1992,,"34,590,052,812",3573,G.I. Generation
7121,Czech Republic,1992,male,55-74 years,394,811100,48.58,Czech Republic1992,,"34,590,052,812",3573,Silent
7122,Czech Republic,1992,male,35-54 years,623,1454300,42.84,Czech Republic1992,,"34,590,052,812",3573,Boomers
7123,Czech Republic,1992,female,75+ years,104,337800,30.79,Czech Republic1992,,"34,590,052,812",3573,G.I. Generation
7124,Czech Republic,1992,male,25-34 years,172,685500,25.09,Czech Republic1992,,"34,590,052,812",3573,Boomers
7125,Czech Republic,1992,female,55-74 years,164,1035800,15.83,Czech Republic1992,,"34,590,052,812",3573,Silent
7126,Czech Republic,1992,male,15-24 years,122,825400,14.78,Czech Republic1992,,"34,590,052,812",3573,Generation X
7127,Czech Republic,1992,female,35-54 years,164,1465300,11.19,Czech Republic1992,,"34,590,052,812",3573,Boomers
7128,Czech Republic,1992,female,25-34 years,52,660200,7.88,Czech Republic1992,,"34,590,052,812",3573,Boomers
7129,Czech Republic,1992,female,15-24 years,22,789000,2.79,Czech Republic1992,,"34,590,052,812",3573,Generation X
7130,Czech Republic,1992,male,5-14 years,9,745800,1.21,Czech Republic1992,,"34,590,052,812",3573,Millenials
7131,Czech Republic,1992,female,5-14 years,0,710300,0.0,Czech Republic1992,,"34,590,052,812",3573,Millenials
7132,Czech Republic,1993,male,75+ years,155,152300,101.77,Czech Republic1993,,"40,614,350,197",4186,G.I. Generation
7133,Czech Republic,1993,male,55-74 years,355,819300,43.33,Czech Republic1993,,"40,614,350,197",4186,Silent
7134,Czech Republic,1993,male,35-54 years,592,1472000,40.22,Czech Republic1993,,"40,614,350,197",4186,Boomers
7135,Czech Republic,1993,female,75+ years,110,322400,34.12,Czech Republic1993,,"40,614,350,197",4186,G.I. Generation
7136,Czech Republic,1993,male,25-34 years,159,682100,23.31,Czech Republic1993,,"40,614,350,197",4186,Boomers
7137,Czech Republic,1993,male,15-24 years,139,847600,16.4,Czech Republic1993,,"40,614,350,197",4186,Generation X
7138,Czech Republic,1993,female,55-74 years,155,1049400,14.77,Czech Republic1993,,"40,614,350,197",4186,Silent
7139,Czech Republic,1993,female,35-54 years,159,1482300,10.73,Czech Republic1993,,"40,614,350,197",4186,Boomers
7140,Czech Republic,1993,female,25-34 years,46,655900,7.01,Czech Republic1993,,"40,614,350,197",4186,Boomers
7141,Czech Republic,1993,female,15-24 years,35,810500,4.32,Czech Republic1993,,"40,614,350,197",4186,Generation X
7142,Czech Republic,1993,male,5-14 years,12,722000,1.66,Czech Republic1993,,"40,614,350,197",4186,Millenials
7143,Czech Republic,1993,female,5-14 years,0,687600,0.0,Czech Republic1993,,"40,614,350,197",4186,Millenials
7144,Czech Republic,1994,male,75+ years,150,148000,101.35,Czech Republic1994,,"47,554,674,591",4891,G.I. Generation
7145,Czech Republic,1994,male,55-74 years,333,825100,40.36,Czech Republic1994,,"47,554,674,591",4891,Silent
7146,Czech Republic,1994,male,35-54 years,522,1482500,35.21,Czech Republic1994,,"47,554,674,591",4891,Boomers
7147,Czech Republic,1994,female,75+ years,104,314000,33.12,Czech Republic1994,,"47,554,674,591",4891,G.I. Generation
7148,Czech Republic,1994,male,25-34 years,177,686000,25.8,Czech Republic1994,,"47,554,674,591",4891,Boomers
7149,Czech Republic,1994,male,15-24 years,148,865700,17.1,Czech Republic1994,,"47,554,674,591",4891,Generation X
7150,Czech Republic,1994,female,55-74 years,176,1057000,16.65,Czech Republic1994,,"47,554,674,591",4891,Silent
7151,Czech Republic,1994,female,35-54 years,177,1491800,11.86,Czech Republic1994,,"47,554,674,591",4891,Boomers
7152,Czech Republic,1994,female,25-34 years,41,658900,6.22,Czech Republic1994,,"47,554,674,591",4891,Boomers
7153,Czech Republic,1994,female,15-24 years,31,828100,3.74,Czech Republic1994,,"47,554,674,591",4891,Generation X
7154,Czech Republic,1994,male,5-14 years,11,699800,1.57,Czech Republic1994,,"47,554,674,591",4891,Millenials
7155,Czech Republic,1994,female,5-14 years,2,666800,0.3,Czech Republic1994,,"47,554,674,591",4891,Millenials
